threshold,min_component_size,fill_hole_area,postprocess,iou_background,iou_foreground,miou,kappa,accuracy,precision,recall
0.54,512,0,remove_small_components(min_area=512),0.9602005504959533,0.8106424851743175,0.8854215178351355,0.8751304844457284,0.9659944810772491,0.9178973838157426,0.8740165999747712
0.545,0,512,fill_small_holes(max_area=512),0.9601801804984499,0.8106595586943767,0.8854198695964133,0.8751296796991489,0.9659801624882977,0.9174066331453815,0.8744818833495563
0.54,1536,128,remove_small_components(min_area=1536)+fill_small_holes(max_area=128),0.960211886066921,0.8105558307285666,0.8853838583977438,0.8750843346613392,0.9659999645798073,0.9184864505058852,0.8733825677092715
0.545,0,256,fill_small_holes(max_area=256),0.9601683729001155,0.8105641138957461,0.8853662433979308,0.8750655637387051,0.9659684628856425,0.9175518678699719,0.8742389319264842
0.545,0,128,fill_small_holes(max_area=128),0.9601600549976363,0.8104903658137877,0.8853252104057121,0.875016459993587,0.9659600110655365,0.9176807184126541,0.8740362247259197
0.54,1024,0,remove_small_components(min_area=1024),0.9601845346731844,0.8104627164463324,0.8853236255597584,0.8750131310321796,0.9659769925567132,0.9183001276242158,0.8734429580121947
0.545,512,512,remove_small_components(min_area=512)+fill_small_holes(max_area=512),0.9601599003571578,0.810402635104214,0.8852812677306858,0.874963365917086,0.9659570686983101,0.9180354418428529,0.8736127315845724
0.54,1536,0,remove_small_components(min_area=1536),0.9601867032245784,0.8103757432635831,0.8852812232440808,0.8749617784692296,0.9659757748877796,0.9187007482452462,0.8729798977771581
0.545,512,256,remove_small_components(min_area=512)+fill_small_holes(max_area=256),0.9601481011828417,0.8103070845396066,0.8852275928612241,0.8748991829408224,0.9659453730880122,0.9181813083031065,0.873369678292563
0.545,0,0,none,0.9601306732650541,0.810289159010672,0.885209916137863,0.8748788247941269,0.9659320695558685,0.9178939654498628,0.8736089804107652
0.545,1024,512,remove_small_components(min_area=1024)+fill_small_holes(max_area=512),0.9601508158270075,0.8102575154090749,0.8852041656180412,0.8748707180662141,0.9659457583504781,0.9184399676747512,0.8730782252707747
0.545,512,128,remove_small_components(min_area=512)+fill_small_holes(max_area=128),0.9601396711708862,0.8102328055381723,0.8851862383545293,0.8748496918390811,0.9659368234551557,0.91831005909997,0.8731669531151273
0.545,1536,512,remove_small_components(min_area=1536)+fill_small_holes(max_area=512),0.9601519033264729,0.8101632546275646,0.8851575789770187,0.8748143656442229,0.9659435176400225,0.9188478536641403,0.8726006037700004
0.545,1024,256,remove_small_components(min_area=1024)+fill_small_holes(max_area=256),0.9601390183121884,0.8101619001808674,0.8851504592465279,0.8748064931320433,0.9659340627401802,0.9185861648736257,0.8728351719787653
0.545,1024,128,remove_small_components(min_area=1024)+fill_small_holes(max_area=128),0.9601305895372357,0.8100875686000353,0.8851090790686356,0.8747569684015394,0.9659255131073238,0.9187152023097345,0.8726324468013295
0.545,1536,256,remove_small_components(min_area=1536)+fill_small_holes(max_area=256),0.9601401068582341,0.8100675830584503,0.8851038449583422,0.8747501064388306,0.9659318220297246,0.9189943746150472,0.8723575504779909
0.545,512,0,remove_small_components(min_area=512),0.9601104072974572,0.8100323188333269,0.8850713630653921,0.8747125358935993,0.9659089927333989,0.9185226724803633,0.8727420817469818
0.55,0,512,fill_small_holes(max_area=512),0.9600860716530922,0.810041178859614,0.8850636252563531,0.8747045770770483,0.9658915052109524,0.9179831181660846,0.8732400470737558
0.545,1536,128,remove_small_components(min_area=1536)+fill_small_holes(max_area=128),0.9601316788247818,0.8099932061728935,0.8850624424988376,0.8747005545032882,0.9659232723968681,0.9191236924622679,0.8721548253005552
0.55,0,256,fill_small_holes(max_area=256),0.9600763456701493,0.8099534744954333,0.8850149100827913,0.8746462488916878,0.965881575220608,0.9181395676842323,0.8729966342443207
0.545,1024,0,remove_small_components(min_area=1024),0.9601014759003028,0.809888040213566,0.8849947580569344,0.8746204633175815,0.9658978241142461,0.9189269546579919,0.8722100682260017
0.55,0,128,fill_small_holes(max_area=128),0.9600687988399341,0.8098840168398982,0.8849764078399162,0.8746001389910865,0.9658738250572727,0.9182666869282915,0.8728010698539451
0.545,1536,0,remove_small_components(min_area=1536),0.9601025976202733,0.8097943198116601,0.8849484587159666,0.8745644510595428,0.9658956293158978,0.9193334957944697,0.8717355207702164
0.55,512,512,remove_small_components(min_area=512)+fill_small_holes(max_area=512),0.9600680279214783,0.8097939717054656,0.884930999813472,0.8745452945607312,0.9658703616874371,0.9186180092188128,0.8723794103534687
0.55,512,256,remove_small_components(min_area=512)+fill_small_holes(max_area=256),0.9600583180633713,0.8097061969700365,0.8848822575167039,0.8744869271538043,0.9658604426760751,0.9187751609265906,0.8721358956550963
0.55,0,0,none,0.9600356731803033,0.8096650489415355,0.8848503610609193,0.8744496524092531,0.9658425748816091,0.9184743229208491,0.8723593721342807
0.55,512,128,remove_small_components(min_area=512)+fill_small_holes(max_area=128),0.9600508188185027,0.809636831337933,0.8848438250782178,0.8744408947143065,0.965852731438222,0.9189029615088022,0.8719403192801399
0.55,1024,512,remove_small_components(min_area=1024)+fill_small_holes(max_area=512),0.9600432227166179,0.8095796496079647,0.8848114361622913,0.8744021712413674,0.9658453415851204,0.9189790096405338,0.8718055466761463
0.55,1536,512,remove_small_components(min_area=1536)+fill_small_holes(max_area=512),0.9600454797651329,0.8094824538221066,0.8847639667936198,0.8743446686542813,0.9658438654110607,0.9194229046096027,0.871293823050552
0.55,1024,256,remove_small_components(min_area=1024)+fill_small_holes(max_area=256),0.9600335151211989,0.8094918037156287,0.8847626594184138,0.8743437550535973,0.9658354225737583,0.9191364894092857,0.8715620319777739
0.55,1024,128,remove_small_components(min_area=1024)+fill_small_holes(max_area=128),0.9600260176599835,0.809422381056447,0.8847241993582153,0.8742976836785952,0.9658277113359053,0.9192645559376731,0.8713664556028177
0.55,512,0,remove_small_components(min_area=512),0.9600177272592338,0.8094179423698079,0.8847178348145208,0.8742904528273346,0.9658215102071478,0.9191108033802764,0.8714995024271682
0.55,1536,256,remove_small_components(min_area=1536)+fill_small_holes(max_area=256),0.9600357730304638,0.8093945502674708,0.8847151616489672,0.8742862181969434,0.9658339463996987,0.9195807533843716,0.8710503083521797
0.55,1536,128,remove_small_components(min_area=1536)+fill_small_holes(max_area=128),0.960028683067521,0.8093271031866919,0.8846778931271064,0.8742415647133638,0.9658265974682579,0.9197093033844912,0.8708569071786483
0.55,1024,0,remove_small_components(min_area=1024),0.9599928159301055,0.8092033849115777,0.8845981004208416,0.8741470939446003,0.9657964062653307,0.9194703550393354,0.8709279397893699
0.55,1536,0,remove_small_components(min_area=1536),0.959995533758173,0.8091086617610433,0.8845520977596082,0.874091334504516,0.965795350286862,0.9199138942455851,0.8704207463353384
